district_name,lat,lon,demand_w
Аэропорт,55.801237289994845,37.53033975774177,98851.7329414319
Аэропорт,55.8039319729884,37.53023823155939,161404.15704291503
Аэропорт,55.80662665467091,37.53013668810673,112452.35092535184
Аэропорт,55.809321335042355,37.53003512737976,95061.64094067087
Аэропорт,55.81201601410278,37.52993354937446,58784.377573731304
Аэропорт,55.801294377966094,37.535123832343565,177104.85999944384
Аэропорт,55.80398906670196,37.53502263636315,245837.85983931136
Аэропорт,55.80668375412756,37.53492142316856,191925.66923314915
Аэропорт,55.80937844024291,37.5348201927558,136877.2645186004
Аэропорт,55.81207312504803,37.53471894512084,57334.99649248168
Аэропорт,55.79865658410923,37.540008772775906,152031.95935472284
Аэропорт,55.801351279878205,37.53990792415552,177561.0423685284
Аэропорт,55.804045974337676,37.539807058381086,154784.3345647553
Аэропорт,55.806740667487695,37.539706175448586,333031.87934477616
Аэропорт,55.80943535932823,37.53960527535403,125956.36516284166
Аэропорт,55.7960185914748,37.54489305296058,134619.35276264488
Аэропорт,55.79871329425662,37.54479255158805,187665.48314167518
Аэропорт,55.80140799572974,37.54469203312155,137577.33828798129
Аэропорт,55.80410269589414,37.54459149755708,104476.36717361954
Аэропорт,55.80679739474985,37.54449094489066,409978.5248851682
Аэропорт,55.809492092296885,37.54439037511831,62928.33087126404
Аэропорт,55.79607510989424,37.54967651876494,91513.91883643519
Аэропорт,55.798769818360725,37.54957634749418,147551.44584519137
Аэропорт,55.80146452551927,37.54947615918554,147278.9201212443
Аэропорт,55.8041592313699,37.54937595383502,119901.39251345932
Аэропорт,55.79613144228766,37.55446000160323,52187.087472590196
Аэропорт,55.7988261564201,37.55436016043821,85969.70342023394
Аэропорт,55.80152086924539,37.554260302291375,79063.49253332702
Аэропорт,55.796187588653616,37.55924350141937,145129.63379712947
Аэропорт,55.790854094257234,37.5642253294475,93368.97250014686
Аэропорт,55.78821512241384,37.56910700339123,255333.99693318363
Аэропорт,55.790909857346605,37.56900820298419,278176.50823110493
Мещанский,55.780637020218606,37.617103049227964,57759.512906634714
Мещанский,55.786026606437225,37.61691211318221,84970.31016762833
Мещанский,55.78872139760048,37.6168166208088,88494.23129444357
Мещанский,55.79141618746639,37.61672111219665,121441.35958103035
Мещанский,55.767216704962834,37.622360187534674,58137.338847133935
Мещанский,55.769911510604516,37.62226513826926,93736.28079245673
Мещанский,55.772606314949456,37.622170072847545,85450.0756956376
Мещанский,55.775301117997685,37.622074991265734,142023.25290205888
Мещанский,55.77799591974921,37.62197989352007,83698.45486506537
Мещанский,55.78877511378875,37.621599340823664,66808.78113683476
Мещанский,55.791469909057085,37.62150416220229,133201.18270356403
Мещанский,55.76727019211744,37.62714028579279,151572.2395820352
Мещанский,55.76996500313692,37.62704556607385,192420.9746702106
Мещанский,55.772659812860404,37.62695083025455,129598.22780274288
Мещанский,55.775354621287924,37.62685607833115,240261.07419619482
Мещанский,55.77804942841948,37.626761310299884,89129.57194141821
Мещанский,55.78882864398654,37.62638207702122,110800.45314601861
Мещанский,55.79152344463862,37.626287228394375,176324.21497834046
Мещанский,55.77001830980827,37.631826009978795,170479.0743559102
Мещанский,55.77271312489163,37.63173160376567,83273.82760465375
Мещанский,55.77540793867976,37.63163718150442,157666.91128583948
Мещанский,55.77810275117267,37.631542743191304,76365.54990418797
Мещанский,55.78079756237037,37.63144828882258,73161.89018439715
Мещанский,55.78349237227291,37.631353818394516,103176.32191151244
Мещанский,55.78618718088028,37.631259331903365,165292.06143027445
Мещанский,55.78888198819252,37.63116482934539,178638.3910789265
Мещанский,55.79157679420963,37.631070310716844,148167.57272329595
Мещанский,55.77276625104177,37.63651239332492,66404.4888166813
Мещанский,55.778155888007426,37.63632419213833,144610.89767382183
Мещанский,55.78085070454854,37.6362300675475,193347.60446503284
Мещанский,55.78354551979522,37.63613592695334,257466.98779980588
Мещанский,55.78624033374747,37.636041770352115,301118.4684274957
Мещанский,55.788935146405315,37.63594759774013,183681.29465796944
Мещанский,55.79162995776879,37.635853409113615,181113.27064512513
Мещанский,55.78090366078826,37.64101186227573,192695.02819484894
Мещанский,55.78359848136038,37.64091805151921,134074.62662695156
Мещанский,55.78629330063883,37.64082422481166,122565.79639232795
Мещанский,55.788988118623614,37.64073038214937,122725.61357987476
Мещанский,55.79168293531473,37.640636523528634,62675.43551117662
Алексеевский,55.80271773390042,37.63958115360829,70164.30378985878
Алексеевский,55.80541254325123,37.63948716728509,176111.87531344165
Алексеевский,55.808107351308415,37.63939316497288,185938.19960800395
Алексеевский,55.81080215807198,37.639299146667945,220711.1444585352
Алексеевский,55.813496963541965,37.63920511236655,180440.69808712925
Алексеевский,55.81619176771837,37.639111062064956,55906.72123215231
Алексеевский,55.80546538794285,37.644271978547465,95816.08567123531
Алексеевский,55.80816020131608,37.64417830658633,224560.1002981236
Алексеевский,55.81085501339644,37.64408461868862,238194.19015493488
Алексеевский,55.81354982418393,37.64399091485061,251492.56596203987
Алексеевский,55.81624463367859,37.64389719506859,136479.3341233341
Алексеевский,55.80821286519404,37.648963464136365,159809.6689074473
Алексеевский,55.81090768257247,37.64887010664959,222119.3188606225
Алексеевский,55.81360249865876,37.64877673327869,217855.8266934732
Алексеевский,55.816297313452964,37.64868334401995,124646.95086077266
Алексеевский,55.81899212695507,37.64858993886968,92489.78178683684
Алексеевский,55.82168693916512,37.648496517824164,71197.18164446365
Алексеевский,55.82438175008312,37.6484030808797,104738.48425577185
Алексеевский,55.827076559709084,37.64830962803258,135888.70991711004
Алексеевский,55.80826534294095,37.653748637566835,54320.1227571469
Алексеевский,55.81096016559874,37.653655610494695,114411.4378555365
Алексеевский,55.81365498696512,37.6535625675946,163296.35660424834
Алексеевский,55.81634980704015,37.653469508862855,112083.43081705613
Алексеевский,55.81904462582379,37.653376434295765,168461.18250610013
Алексеевский,55.82173944331612,37.65328334388963,209220.0675739778
Алексеевский,55.824434259517126,37.65319023764078,200813.93759101542
Алексеевский,55.82712907442683,37.6530971155455,145606.2156507513
Алексеевский,55.81101246247393,37.658441130167766,73213.41448012785
Алексеевский,55.81370728910169,37.65834841774217,118528.29896923395
Алексеевский,55.81640211443881,37.65825568954109,149270.5930880947
Алексеевский,55.819096938485295,37.658162945560875,140298.83710382256
Алексеевский,55.821791761241165,37.65807018579783,209171.08446104522
Алексеевский,55.82448658270645,37.65797741024827,145132.1644363366
Алексеевский,55.81645423564764,37.66304188599849,112128.27243035292
Алексеевский,55.81914906493824,37.66294947260882,139270.9416531915
