district_id,district_name,area_km2,competitor_cnt,competitor_density_km2,metro_cnt,metro_density_km2,metro_dist_m_centroid,res_buildings_cnt,res_buildings_density_km2,dormitory_cnt,cemetery_area_share,walk_reach_nodes_10min_point,metro_walk_time_s_point,res_buildings_density_km2_pct,walk_reach_nodes_10min_point_pct,metro_walk_time_s_point_pct,competitor_density_km2_pct,dormitory_cnt_pct,cemetery_area_share_pct,index_score_0_1,index_rank
64,Щербинка,7.610780791651026,0,0.0,1,0.13139256370344987,965.1667958418261,1897,249.2516933454444,3,0.0,749,604.0255615215907,1.0,0.3424657534246575,0.6643835616438356,0.8561643835616438,0.7808219178082192,0.7363013698630136,0.7227739726027397,12.0
105,Красносельский,4.9947198572318445,4,0.8008457159430891,34,6.807188585516257,94.42069842976858,224,44.847360092812984,2,0.0,2775,9.714900209900382,0.636986301369863,0.9452054794520548,0.9657534246575342,0.15753424657534243,0.7054794520547946,0.7363013698630136,0.7162671232876712,13.0
111,Бабушкинский,4.934054851320013,5,1.0133653051429585,7,1.418711427200142,166.3260271116766,277,56.1404379049199,1,0.0,2195,135.30047383452202,0.7808219178082192,0.8493150684931506,0.9178082191780822,0.08904109589041098,0.571917808219178,0.7363013698630136,0.708904109589041,14.0
65,Аэропорт,4.663773413797046,7,1.5009305510622775,23,4.931628953490341,478.10019751775326,325,69.68606129932003,6,0.0,2746,656.1565705582658,0.8561643835616438,0.9383561643835616,0.6095890410958904,0.047945205479452024,0.928082191780822,0.7363013698630136,0.7037671232876712,15.0
93,Марьина Роща,4.681485089945867,6,1.2816445817345066,17,3.6313263149144355,313.84026077288684,225,48.061671815044,6,0.007376280124340324,2809,160.73321506705824,0.7054794520547946,0.958904109589041,0.904109589041096,0.06164383561643838,0.928082191780822,0.136986301369863,0.6946917808219178,16.0
66,Пресненский,11.639510311810396,5,0.4295713364269795,37,3.178827889559648,382.32206696266394,814,69.93421357031225,3,0.0413879546361051,1918,537.1604299259009,0.863013698630137,0.821917808219178,0.7191780821917808,0.2808219178082192,0.7808219178082192,0.013698630136986356,0.6900684931506849,17.0
108,Алексеевский,5.2357621658680635,0,0.0,5,0.9549708030274948,788.4452198403587,246,46.984563508952746,7,0.0019344007906720302,1551,637.0227697730595,0.678082191780822,0.6917808219178082,0.6232876712328768,0.8561643835616438,0.9554794520547946,0.23287671232876717,0.6888698630136987,18.0
87,Якиманка,4.802965764563788,1,0.2082046903973344,11,2.2902515943706785,156.81848644532172,180,37.47684427152019,0,0.0,2409,90.4256543140272,0.5342465753424658,0.8835616438356164,0.9383561643835616,0.4726027397260274,0.24315068493150685,0.7363013698630136,0.6886986301369863,19.0
14,Кокошкино,8.278330199424262,1,0.12079730765868067,1,0.12079730765868067,1394.9449837599327,938,113.30787458384248,0,0.0,1880,1565.9689712819375,0.9863013698630136,0.8082191780821918,0.20547945205479456,0.5821917808219178,0.24315068493150685,0.7363013698630136,0.6753424657534246,20.0
95,Свиблово,4.439463256246345,3,0.675757366789552,13,2.928281922754725,356.8041498933598,175,39.41917972939053,1,0.0,2799,258.7103099999244,0.5547945205479452,0.952054794520548,0.8698630136986302,0.1986301369863014,0.571917808219178,0.7363013698630136,0.6736301369863013,21.0
72,Лианозово,5.64414561196196,0,0.0,10,1.7717473445062135,1139.19575582058,400,70.86989378024853,0,0.0,1478,1060.457288993725,0.8835616438356164,0.6506849315068494,0.3287671232876712,0.8561643835616438,0.24315068493150685,0.7363013698630136,0.6708904109589041,22.0
79,Марфино,2.10246981305616,0,0.0,4,1.9025243431131986,842.2034090194102,150,71.34466286674494,0,7.691471753965408e-05,1587,1093.3284076689638,0.8904109589041096,0.7054794520547946,0.32191780821917804,0.8561643835616438,0.24315068493150685,0.4178082191780822,0.6693493150684933,23.0
60,Коньково,7.812781162453003,7,0.8959677552010414,17,2.175921691202529,244.06055790374876,271,34.686751665640315,11,0.0,2436,111.48594384427858,0.5068493150684932,0.8972602739726028,0.9246575342465754,0.13013698630136983,0.9897260273972602,0.7363013698630136,0.667123287671233,24.0
128,Текстильщики,4.796825986317006,1,0.20847118549901747,11,2.2931830404891924,346.46140449343306,338,70.46326069866791,5,0.0,778,353.15331565587053,0.8698630136986302,0.3493150684931507,0.8356164383561644,0.4657534246575342,0.8801369863013698,0.7363013698630136,0.6660958904109588,25.0
43,Черёмушки,5.4667330798434195,2,0.3658492139252727,16,2.9267937114021816,693.8372173819795,334,61.09681872552054,0,0.0,1887,673.4353419996925,0.8082191780821918,0.815068493150685,0.589041095890411,0.32191780821917804,0.24315068493150685,0.7363013698630136,0.6613013698630137,26.0
73,Хамовники,10.071522914101434,2,0.19857970011662698,25,2.482246251457837,328.410379885481,637,63.247634487145696,4,0.0006660887544322173,1418,632.1299964362283,0.821917808219178,0.6095890410958904,0.6438356164383562,0.4931506849315068,0.8321917808219178,0.34246575342465757,0.6604452054794521,27.0
136,Северное Измайлово,4.163471829469013,1,0.24018416383221564,5,1.2009208191610783,443.6262100953555,310,74.45709078798684,0,0.0,1132,433.82037293150984,0.9041095890410958,0.4657534246575342,0.7808219178082192,0.43150684931506844,0.24315068493150685,0.7363013698630136,0.6575342465753425,28.0
