district_name,lat,lon,local_demand_w
Савёловский,55.79605255358504,37.58075760680934,
Савёловский,55.80054379472324,37.58059422268789,
Савёловский,55.80503503224221,37.58043079224523,
Бабушкинский,55.863667804092636,37.64976699226727,
Бабушкинский,55.8681591264118,37.64961115633683,
Бабушкинский,55.859263827140815,37.65790852120903,
Бабушкинский,55.86375516770379,37.65775365034885,
Бабушкинский,55.86824650468317,37.65759873551466,
Бабушкинский,55.854859299359326,37.666048208724774,
Бабушкинский,55.85935065807264,37.665894302412504,
Бабушкинский,55.863842013205605,37.665740352404455,
Бабушкинский,55.868333364758314,37.665586358683626,
Бабушкинский,55.87282471273088,37.665432321233006,
Бабушкинский,55.87731605712341,37.66527824003556,
Бабушкинский,55.88180739793596,37.66512411507428,
Бабушкинский,55.85943697097587,37.673880127311755,
Бабушкинский,55.86392834059197,37.67372709817283,
Бабушкинский,55.86841970663114,37.67357402558238,
Бабушкинский,55.872911069093504,37.67342090952347,
Бабушкинский,55.877402427979156,37.6732677499792,
Бабушкинский,55.88189378328818,37.67311454693264,
Бабушкинский,55.864014149856814,37.681713887392746,
Черёмушки,55.653754435990486,37.54711094022232,
Черёмушки,55.65824571566849,37.546944572513226,
Черёмушки,55.66273699170737,37.54677815779372,
Черёмушки,55.653848230501566,37.55505446875802,
Черёмушки,55.65833952587283,37.55488900987435,
Черёмушки,55.66283081760857,37.5547235042368,
Черёмушки,55.66732210570887,37.554557951827285,
Черёмушки,55.6718133901738,37.55439235262772,
Черёмушки,55.67630467100346,37.554226706620014,
Черёмушки,55.65394151100424,37.56299804402954,
Черёмушки,55.65843282198285,37.56283349398936,
Черёмушки,55.6629241293295,37.562668897451836,
Черёмушки,55.667415433044276,37.56250425439901,
Черёмушки,55.67190673312725,37.56233956481289,
Черёмушки,55.676398029578515,37.56217482867546,
Черёмушки,55.65852560399203,37.57077802460168,
Черёмушки,55.66301692686365,37.570614337182185,
Черёмушки,55.66750824610693,37.570450603504035,
Черёмушки,55.67199956172196,37.57028682354934,
Черёмушки,55.66760054489036,37.5783969988856,
Черёмушки,55.67209187595146,37.57823412858024,
Преображенское,55.78727501451961,37.706666463546796,
Преображенское,55.791766495975665,37.706517620542776,
Преображенское,55.79625797386563,37.706368735346565,
Преображенское,55.800749448189606,37.7062198079418,
Преображенское,55.7873586121362,37.71463766798479,
Преображенское,55.79185010760599,37.71448974172738,
Преображенское,55.79634159951291,37.71434177353745,
Преображенское,55.80083308785706,37.714193763398704,
Преображенское,55.78744169308873,37.72260891433903,
Преображенское,55.79193320248571,37.722461904844515,
Преображенское,55.796424708322995,37.72231485367713,
Преображенское,55.800916210600725,37.72216776082071,
Преображенское,55.80540770931898,37.72202062625905,
Преображенское,55.79201578060897,37.7304341096345,
Преображенское,55.796507300290074,37.73028797550587,
Преображенское,55.80099881641478,37.73014179994795,
Преображенское,55.80549032898321,37.72999558294468,
Преображенское,55.796589375408345,37.738261138763875,
Преображенское,55.80108090529346,37.73811588052057,
Преображенское,55.80557243162544,37.73797058109177,
Преображенское,55.801162477230974,37.746090002278656,
Преображенское,55.80565401723988,37.74594562044035,
Лианозово,55.9044363951872,37.544956981340434,
Лианозово,55.90003949300742,37.5531188743547,
Лианозово,55.90453060351464,37.55295165803024,
Лианозово,55.89564203691125,37.56127892151781,
Лианозово,55.90013316676938,37.561112675501406,
Лианозово,55.904624293003025,37.56094638224276,
Лианозово,55.90911541561226,37.56078004172347,
Лианозово,55.89124402716388,37.569437123316696,
Лианозово,55.89573517627876,37.5692718470845,
Лианозово,55.9002263217727,37.56910652389035,
Лианозово,55.90471746364576,37.568941153715926,
Лианозово,55.90920860189802,37.568775736542925,
Лианозово,55.89133663230799,37.5774291732667,
Лианозово,55.895827796968106,37.57726481961318,
Лианозово,55.900318958010836,37.57710041925956,
Лианозово,55.9048101154363,37.576935972187655,
Лианозово,55.90930126924452,37.576771478379264,
Лианозово,55.89142871885437,37.58542126989862,
Лианозово,55.89591989897273,37.58525783884193,
Лианозово,55.90041107547728,37.58509436134705,
Лианозово,55.904902248368096,37.584930837395866,
Лианозово,55.90939341764526,37.584767266970296,
Зюзино,55.64992770224364,37.57192906837748,
Зюзино,55.654419033700364,37.571765565366675,
Зюзино,55.645528535873005,37.58003445688282,
Зюзино,55.6500198863776,37.57987190844129,
Зюзино,55.65451123325751,37.57970931407664,
Зюзино,55.65900257651284,37.57954667377112,
Зюзино,55.663493916143665,37.579383987506965,
