district_id,district_name,area_km2,competitor_cnt,competitor_density_km2,metro_cnt,metro_density_km2,metro_dist_m_centroid,res_buildings_cnt,res_buildings_density_km2,dormitory_cnt,cemetery_area_share,walk_reach_nodes_10min_p50,metro_walk_time_s_p10,res_buildings_density_km2_pct,walk_reach_nodes_10min_p50_pct,metro_walk_time_s_p10_pct,competitor_density_km2_pct,dormitory_cnt_pct,cemetery_area_share_pct,index_score_0_1,index_rank
51,Рязановское,40.62203336244002,1,0.024617182283263567,1,0.024617182283263567,3322.811235230131,6778,166.85526151596045,0,0.0030309872902619045,169.0,1791.0629172409401,0.9931506849315068,0.136986301369863,0.12328767123287676,0.7054794520547945,0.24315068493150685,0.18493150684931503,0.4840753424657534,78.0
34,Митино,12.537249258562866,31,2.472631704185604,20,1.5952462607649058,139.09726557621676,337,26.87989949388866,0,0.0013277946988135018,1482.0,316.84707349348304,0.3561643835616438,0.815068493150685,0.7054794520547945,0.013698630136986356,0.24315068493150685,0.2808219178082192,0.4799657534246576,79.0
7,Марушкинское,50.42632519483855,3,0.05949273496350412,1,0.019830911654501373,3495.419461576743,5366,106.41267193805437,0,0.004417527972062526,147.0,1458.0023628518106,0.9794520547945206,0.13013698630136986,0.14383561643835618,0.6643835616438356,0.24315068493150685,0.17123287671232879,0.475513698630137,80.0
119,Лосиноостровский,5.367062253873463,6,1.117930017612473,1,0.18632166960207883,2119.743047138335,244,45.462487382907234,1,0.0,1237.0,1139.7819714915747,0.6575342465753424,0.6712328767123288,0.15068493150684936,0.07534246575342463,0.571917808219178,0.7363013698630136,0.471917808219178,81.0
44,Покровское-Стрешнево,13.084860792592597,2,0.1528483972204129,16,1.2227871777633033,449.8814152114782,306,23.385804774723173,1,0.0,767.0,300.56042156469306,0.23972602739726026,0.410958904109589,0.7465753424657534,0.5410958904109588,0.571917808219178,0.7363013698630136,0.47054794520547943,82.0
86,Чертаново Северное,6.207807694767686,0,0.0,13,2.094137035036891,885.9210163996988,163,26.257256670077943,0,0.0,932.0,596.8307985721983,0.3219178082191781,0.5205479452054794,0.3287671232876712,0.8561643835616438,0.24315068493150685,0.7363013698630136,0.46986301369863015,83.0
0,Киевский,61.248444959135966,0,0.0,2,0.03265389025524435,3886.0738198350195,3877,63.29956625979118,1,0.0,37.0,1961.7353177724779,0.8287671232876712,0.0273972602739726,0.10273972602739723,0.8561643835616438,0.571917808219178,0.7363013698630136,0.4698630136986301,84.0
19,Старое Крюково,4.401139455916875,0,0.0,1,0.22721388631655468,1571.715271039591,104,23.630244176921686,0,0.0,84.0,0.0,0.2465753424657534,0.07876712328767123,0.9794520547945206,0.8561643835616438,0.24315068493150685,0.7363013698630136,0.4669520547945205,85.0
13,Силино,9.627792227152858,0,0.0,0,0.0,1477.6761710799349,295,30.640461804734827,0,0.033393171888224445,27.0,0.0,0.4178082191780822,0.0136986301369863,0.9794520547945206,0.8561643835616438,0.24315068493150685,0.0273972602739726,0.46660958904109584,86.0
98,Южное Медведково,3.885151618791476,2,0.5147804246111055,0,0.0,1516.84047764867,176,45.30067736577729,0,0.0030236690656510763,1025.0,583.0501316051997,0.6506849315068494,0.5582191780821918,0.363013698630137,0.23287671232876717,0.24315068493150685,0.1917808219178082,0.464041095890411,87.0
74,Восточное Дегунино,3.892506214296825,2,0.5138077860105091,3,0.7707116790157637,640.9083479971015,163,41.87533455985649,0,0.0,772.0,463.6824908097369,0.5958904109589042,0.4178082191780822,0.4657534246575342,0.23972602739726023,0.24315068493150685,0.7363013698630136,0.4613013698630137,88.0
91,Бибирево,6.4139995685058615,2,0.3118179193245408,12,1.8709075159472446,1228.1753672764985,212,33.05269944840132,2,0.0021312274242218984,924.0,484.41685684828093,0.4657534246575342,0.5068493150684932,0.45890410958904104,0.37671232876712324,0.7054794520547946,0.2191780821917808,0.46095890410958906,89.0
40,Головинский,8.817974359251888,1,0.1134047298460096,5,0.567023649230048,1106.550630460109,374,42.41336896240759,3,0.01739196557393403,730.0,679.292941078405,0.6095890410958904,0.3698630136986301,0.26712328767123283,0.595890410958904,0.7808219178082192,0.06164383561643838,0.4602739726027397,90.0
132,Измайлово,15.048012637133668,1,0.0664539580151814,20,1.329079160303628,619.2406471238476,479,31.831445889271894,8,0.0014984522635470684,605.0,506.7345429914143,0.4383561643835616,0.3013698630136986,0.4383561643835616,0.6575342465753424,0.9691780821917808,0.26712328767123283,0.45496575342465745,91.0
96,Даниловский,12.497491179153583,12,0.9601927161202224,28,2.2404496709471857,849.571876750424,429,34.32688960129795,2,5.523113152953931e-05,742.0,326.29258572822323,0.4931506849315068,0.3904109589041096,0.678082191780822,0.10273972602739723,0.7054794520547946,0.4246575342465754,0.45308219178082193,92.0
